0,1,2,Final_Marks
-11.033862,-8.119264,4.8223042,6
-11.238521,-8.184988,4.9515386,6
-12.556324,-9.79487,5.788637,9
-11.025028,-8.16604,4.9355245,5
-12.400298,-8.992897,5.064879,6
9.003881,-0.9171649,-9.9823265,6
6.843244,-0.8297492,-8.314716,7
8.747311,-0.44798762,-10.21175,4
7.3397074,-0.80958086,-8.823534,6
7.0522256,-0.76364523,-8.837067,8
8.150424,-0.767108,-9.667489,7
6.8559985,-0.8413894,-8.301276,6
6.841149,-0.8373192,-8.284994,7
7.3547916,-0.7863788,-8.8851795,10
7.813585,-0.77162546,-9.410622,7
7.2540193,-0.8345378,-8.363217,3
7.8912673,-0.69227463,-9.491523,6
7.812215,-0.7712157,-9.334118,5
8.830191,-1.0242481,-10.304144,7
8.220041,-0.660222,-10.854667,10
8.906104,-1.0825675,-10.622687,7
8.372199,-0.39687422,-10.672965,5
8.843106,-0.5194159,-10.4456005,6
8.164578,-1.1979914,-10.541862,7
7.080766,-0.83945006,-8.572503,3
8.095151,-1.1514213,-10.631324,10
8.261084,-1.1728274,-10.765256,6
8.6755085,-1.01302,-10.950876,7
7.677989,-0.6208005,-10.463984,9
7.229462,-1.2310671,-8.406127,4
8.0009,-0.79417276,-9.899143,9
8.576535,-1.3763664,-10.480803,6
8.675532,-1.085569,-10.9060335,7
8.450791,-0.23581176,-10.441821,6
6.7289186,-0.83952636,-8.177364,2
8.192628,-0.58239985,-10.457375,7
8.083222,-0.7059699,-9.417891,7
8.426897,-1.1890659,-10.128215,7
8.467397,-0.67246795,-11.12949,9
8.882358,-0.4839998,-10.772742,5
7.7805257,-0.8563195,-9.557416,6
7.4708624,-0.79378915,-10.64558,5
8.453064,-1.1970209,-10.195035,7
6.973716,2.050671,13.422602,8
6.188892,3.2677748,14.119343,5
7.307045,2.3709145,13.805393,6
7.220028,1.9506007,12.85869,5
8.130089,2.4051538,14.586271,6
6.3366246,1.6230435,12.243661,5
7.7524834,2.4919758,14.436606,8
7.7941093,2.0253997,14.256428,5
6.1948843,1.5276066,12.20293,5
6.9765096,2.2204976,12.732172,10
7.489684,2.7058403,13.98804,7
7.659086,2.4821837,13.723348,7
7.229035,1.9204742,13.527364,6
6.252102,1.5863858,12.543421,5
8.1973095,2.7330477,14.433325,6
6.1104407,3.4512346,14.240947,2
6.923637,1.8012682,12.42037,7
7.556204,2.5113778,13.744487,7
6.3883243,2.0450401,11.569995,4
6.892007,2.350365,14.457363,9
6.8926115,2.1106758,12.824723,9
