0,1,Final_Marks
15.079149,-13.97813,6
15.738269,-13.335505,5
15.236867,-13.855383,7
15.062379,-13.9902725,6
15.606791,-13.493728,5
15.100592,-13.925833,5
15.242058,-13.849156,4
15.432151,-13.674724,5
15.746752,-13.324368,4
15.381355,-13.723016,9
15.069955,-13.983327,6
15.132301,-13.940515,7
15.085687,-13.969143,5
15.776106,-13.292951,4
15.140907,-13.961319,6
15.755231,-13.316748,3
15.455629,-13.654134,6
15.454251,-13.652793,8
15.772511,-13.297787,4
15.728535,-13.342632,4
15.543134,-13.562901,7
15.569551,-13.533537,7
15.54855,-13.5587435,5
15.547991,-13.557765,6
15.431896,-13.673754,8
15.4748955,-13.634963,6
15.253459,-13.834175,4
15.607568,-13.486764,8
15.368624,-13.737638,5
15.273045,-13.824154,6
15.267236,-13.827862,6
15.351924,-13.752316,6
15.464021,-13.647353,6
15.541965,-13.568201,7
15.58151,-13.522814,8
15.43064,-13.680086,6
15.478896,-13.630516,3
15.173207,-13.912814,5
15.233338,-13.860631,6
15.179118,-13.91511,8
-2.9607358,-12.462479,5
-2.9028788,-12.524692,6
12.49651,-5.9536867,8
-2.9647143,-12.45461,5
-3.0619433,-12.338859,7
12.505072,-5.9434967,9
-3.0235167,-12.376768,7
-2.9856334,-12.432555,5
-3.0512724,-12.345689,7
12.511013,-5.9377913,6
-3.1041656,-12.27819,6
12.496124,-5.9540133,6
-3.1969175,-12.066628,6
-3.1661427,-12.113264,5
-2.9069357,-12.522618,5
-2.8506305,-12.586715,5
-3.0268853,-12.392932,5
-2.9835103,-12.388882,8
-2.978442,-12.449317,5
-3.1559665,-12.12661,6
-3.0022867,-12.417029,6
-3.0774202,-12.3050785,6
-3.0287569,-12.392257,5
-2.9274886,-12.4955,8
-2.9560094,-12.469092,8
-3.1087382,-12.276899,5
-3.182501,-12.09552,5
-3.137113,-12.220055,4
-3.112805,-12.267534,5
12.497093,-5.9522142,8
-2.9525392,-12.470122,6
12.48802,-5.9629073,6
-2.887713,-12.544803,7
-3.0427144,-12.369962,5
12.495648,-5.954525,6
-2.8784146,-12.557197,6
-3.1828613,-12.092475,5
12.494339,-5.955195,5
-3.1281836,-12.17151,8
-3.003985,-12.410312,6
-1.3432959,9.911304,7
-0.45414287,11.697438,6
-1.3769984,9.871769,4
-1.3147426,9.947105,6
-1.4517047,9.792936,5
-0.4520619,11.699806,6
-1.4712545,9.773723,5
-0.121509135,12.023893,4
-0.17401381,11.972226,8
-0.16618796,11.9789295,5
-0.42588565,11.726968,6
-1.4390746,9.80948,6
-0.13216169,12.013215,6
-0.3643099,11.786586,6
-1.325599,9.926785,7
-1.3494204,9.907214,6
-0.47330168,11.677907,5
-0.40339774,11.757929,3
-1.435531,9.811011,6
-0.1340416,12.011779,6
-0.46312243,11.689241,6
-0.33101162,11.820855,6
-1.3581387,9.894058,5
-0.11661798,12.028541,4
-0.19502263,11.952,5
-1.3511014,9.901388,6
-0.2954499,11.856185,5
-1.4592255,9.785773,6
-1.4452763,9.79986,5
-1.4126642,9.83501,6
-0.1616531,11.983783,4
-0.4383592,11.71428,8
-0.11328546,12.028793,5
-1.364904,9.883706,5
-0.43442503,11.718559,5
-0.45452365,11.6999855,6
-0.38475084,11.791665,5
-1.3539633,9.898805,5
-0.40634757,11.745927,5
-0.39798993,11.759615,4
17.64468,-9.991967,8
17.737293,-10.028442,4
17.47359,-9.8780775,6
17.470175,-9.875637,5
17.774332,-10.063373,8
16.783482,-9.518626,7
16.818867,-9.534628,6
16.829445,-9.556357,5
17.804207,-10.088999,5
17.430172,-9.828587,5
17.420023,-9.83746,6
17.746141,-10.043613,7
17.474136,-9.880548,8
17.012613,-9.666884,6
17.439995,-9.842042,6
16.795551,-9.5321865,5
17.809658,-10.081078,6
17.814943,-10.085032,4
16.801437,-9.531356,6
16.799093,-9.5317135,8
17.772062,-10.057163,5
17.833641,-10.109644,7
17.804588,-10.079369,6
16.757603,-9.494241,6
17.473238,-9.881978,5
17.50087,-9.850407,6
17.471943,-9.830181,4
16.911942,-9.612358,6
17.027452,-9.6795635,5
16.852789,-9.575432,5
17.36885,-9.813679,4
16.787567,-9.516925,6
17.529818,-9.901363,7
17.395006,-9.793405,6
17.645979,-9.997382,5
16.797136,-9.539243,3
17.465328,-9.862085,6
17.44607,-9.838159,4
16.912374,-9.619542,5
-6.358881,2.5245264,6
-6.4889627,2.280617,6
-6.464464,2.33842,7
-6.4909563,2.2694612,5
-6.5252323,2.32188,5
-6.138622,2.8524234,6
-6.4772654,2.3116078,8
-6.3872104,2.511932,5
-6.0951586,2.8851273,6
-6.528936,2.2977312,6
-6.359602,1.8105329,6
-6.493071,2.2507737,5
-6.1338625,2.846251,5
-6.404556,2.4631674,5
-6.2926726,2.6137118,5
-6.495034,2.2870367,6
-6.158558,2.815212,6
-6.5057206,2.2593157,6
-6.4661117,2.3211703,6
-6.3289895,1.7587667,4
-6.1724877,2.798952,6
-6.145526,2.8272896,6
-6.3553357,1.7909802,6
-6.357437,2.529213,6
-6.179801,2.8754406,5
-6.354356,1.8021647,5
-6.493047,2.1933289,6
-6.177696,2.794716,7
-6.342006,2.4885619,5
-6.415425,2.4391692,5
-6.121238,2.8689218,6
-6.160844,2.824299,6
-6.1472754,2.784298,6
-6.492511,2.3116143,7
-6.3416758,1.7551246,5
-6.378596,2.493666,5
-6.414314,2.3976822,4
-6.346162,1.7749594,7
-6.3448496,2.5399745,5
-6.3511763,2.483062,5
-6.2838707,13.403042,7
-6.4917502,13.619609,6
-6.40501,13.527858,6
-6.513179,13.640689,8
-6.4005523,13.524277,6
-6.4120994,13.53432,6
-6.4360743,13.559524,7
-6.430556,13.553753,8
-6.4114146,13.534374,6
-1.3848188,-4.020231,6
-6.3113766,13.43745,5
-1.3590686,-4.041613,6
-6.4351377,13.558113,6
-6.434953,13.558757,9
-1.3202318,-4.0792418,8
-6.501664,13.628608,7
-6.435077,13.559592,6
-6.3715596,13.49554,8
-1.2996416,-4.0994577,9
-1.3686826,-4.0290475,6
-6.343857,13.4683075,5
-1.348813,-4.051127,7
-1.4127728,-4.0270047,6
-1.3711402,-4.03003,6
-6.3680806,13.491467,6
-6.398841,13.521613,6
-6.3818846,13.500934,6
-6.3870845,13.510801,5
-6.5285187,13.655575,6
-6.4185543,13.540447,6
-6.4839325,13.60869,9
-6.397451,13.520464,6
-6.3456497,13.467086,5
-6.4021397,13.524933,8
-6.5216703,13.650131,6
-1.3523456,-4.049367,6
-1.3564281,-4.0436983,6
-6.4245324,13.5477495,9
-1.3652024,-4.0370517,5
-6.3420835,13.463536,6
6.139477,-11.5095005,6
5.886534,-10.591362,7
6.159612,-11.579448,4
5.9181385,-10.653432,6
