0,1,2,Final_Marks
2.3793974,13.817081,-8.755603,6
2.288986,14.352877,-8.179175,4
1.7079204,15.051158,-7.37307,6
2.9319956,13.945804,-8.111693,8
1.4323132,14.100436,-8.78159,5
1.5694963,14.089579,-9.334237,7
2.0088234,13.218401,-8.323049,6
3.7141905,14.19456,-7.9073596,6
1.7823186,13.76153,-7.995951,5
1.1525824,13.999715,-8.127417,6
2.2561057,14.424373,-7.704335,4
1.5935302,14.360223,-8.600466,6
1.0265987,14.968214,-8.259144,5
0.54241353,13.189578,-8.067759,5
2.2557857,14.732717,-7.467053,4
2.2495189,14.077147,-7.092816,6
1.959454,14.314433,-8.525328,7
0.35846314,13.257702,-8.044088,6
1.7831297,14.3415575,-7.391677,5
2.4117339,12.636818,-7.4576254,3
1.7507002,14.196084,-8.106773,6
2.0978649,13.827398,-7.8901396,4
2.0799026,13.705855,-8.69628,5
1.4691049,14.265115,1.8276671,6
3.4835413,15.116859,1.5418063,6
2.130663,15.053976,1.3330662,7
1.5132118,15.573244,1.8351152,5
1.6513258,15.490156,1.3042989,5
2.0266142,14.385398,1.6444955,6
2.274938,14.954155,1.1645792,8
1.5571562,12.98192,2.328425,5
1.6265769,15.665088,1.0228298,6
1.6691297,15.396744,1.3529968,6
2.3168354,13.60419,2.1741936,6
2.4676824,14.756781,3.1675894,5
1.5182511,16.160145,1.4226652,5
1.8772104,14.360588,1.8574263,5
1.4885893,14.733021,1.3861538,5
1.8997965,14.736161,0.95634717,6
1.5290635,15.518947,1.754034,6
1.0096412,16.163702,1.8152063,6
2.3446262,15.108386,1.9481442,6
1.4619144,13.1136675,2.192076,4
1.0381036,15.687272,0.24858534,6
1.4238204,15.698493,1.273857,6
2.3903317,13.963025,1.7298584,6
1.8526472,13.666157,1.0683883,6
1.6670682,16.059603,1.871009,5
1.216033,14.989146,1.3582428,5
2.1726398,13.936755,1.9825041,6
1.9235753,16.010908,1.1847237,7
1.8377523,14.582445,2.2866802,5
1.8698127,14.350816,1.9875724,5
0.5383719,15.283145,2.4111595,6
1.1002724,15.573552,1.3378125,6
1.9253155,15.543709,1.8608493,6
2.3508472,14.978918,1.6923592,7
1.7776301,13.242506,1.1958057,5
1.7223827,14.601437,1.8382596,5
0.34778327,14.979684,2.7795918,4
1.9046804,13.619323,0.30456758,7
1.0600593,14.972367,1.6565591,5
1.7840781,14.399792,1.8727595,5
7.2432656,-0.2628247,-2.922142,7
6.696595,1.6487805,-5.835357,6
7.1614957,2.0246449,-4.4995775,6
7.022662,0.5548228,-3.473427,8
7.2540765,2.3286667,-5.2959085,6
6.8124948,1.7142076,-4.9165425,6
7.11837,1.9618505,-4.3938856,7
7.378733,2.435914,-4.510564,8
7.1366577,2.0341,-4.4670777,6
6.499239,0.74401855,-2.9080477,6
5.881098,1.1988047,-3.8767204,5
6.7111325,1.1102381,-4.1567497,6
6.2765026,2.5569177,-4.4087896,6
7.156021,1.7014899,-3.8177638,9
7.1541276,1.2738742,-3.912863,8
7.1440578,1.1939254,-3.4106448,7
6.9168706,2.6542597,-5.2191978,6
6.9047537,1.5770414,-3.9317186,8
7.094581,3.1483264,-3.7061665,9
6.590198,0.70238745,-4.817499,6
6.519754,0.27822745,-3.2808912,5
7.0930963,3.1636627,-3.7132845,7
7.9928126,2.9688148,-4.912364,6
7.1535864,1.8105347,-4.265339,6
7.5697746,1.9510345,-4.3280725,6
6.8964567,2.0952663,-4.7006254,6
6.682772,1.3432776,-5.263299,6
8.267628,1.9843642,-5.079022,5
6.920557,0.5898727,-3.5811014,6
7.500541,1.5162973,-4.8308725,6
7.1661115,1.6659213,-3.832216,9
7.260093,2.3996782,-4.9588747,6
6.703338,1.6111667,-4.5453215,5
6.476281,1.9020742,-3.722083,8
6.997151,0.19776875,-3.2541523,6
6.87835,0.96945983,-3.6752548,6
6.84663,0.21615084,-3.4884112,6
7.3593345,2.12006,-4.289022,9
6.163122,1.9571286,-3.7207186,5
7.122932,-0.08339166,-3.1254635,6
-3.2906837,-16.324877,-0.48906156,6
-2.1076286,-14.683984,-1.0122262,7
-1.8910061,-16.948828,-0.56400716,4
-2.3733692,-15.553524,-0.5164221,6
-0.87317854,-15.207905,-0.15964627,8
-2.3790996,-15.579532,-0.49605644,7
-2.3399472,-15.607407,-0.12659,6
-2.4616327,-15.232025,-0.06058513,7
-1.6577888,-15.173907,-0.4637953,10
-1.7923528,-15.265093,-0.44000083,7
-3.5312054,-16.520775,0.4055498,3
-1.2701474,-15.94528,-0.3678466,6
-1.7591279,-15.1400795,-0.49394515,5
-2.768686,-16.853045,0.28192067,7
-1.4944127,-15.359312,0.17101055,10
-2.8229132,-16.625624,-0.05206432,7
-1.76162,-15.121859,0.23858751,5
-1.3598402,-16.077642,-0.3085827,6
-1.6469622,-15.539259,0.2202568,7
-2.7420244,-17.374352,0.50959975,3
-1.4944127,-15.359312,0.17101055,10
-2.0390835,-16.06558,0.38467354,6
-2.259989,-16.250303,0.32561895,7
-1.1973969,-15.369169,0.041873824,9
-3.266816,-17.292183,0.67173886,4
-1.8747652,-15.933518,0.29235286,9
-1.5314795,-14.775732,0.2478678,6
-2.720262,-16.437498,-0.14020705,7
-0.97306347,-16.011616,-0.01963185,6
-3.156547,-16.924131,0.7894441,2
-1.5924438,-15.451411,0.1780208,7
-2.3910735,-15.534386,0.88344926,7
-3.0054414,-16.841309,-0.031460073,7
-1.9106784,-16.426142,0.39757246,9
-2.6253843,-16.783358,-0.5077663,5
-2.0487475,-16.106703,0.80836695,6
-0.873444,-15.1360235,0.87503827,5
-3.1459758,-17.26473,0.092694364,7
-7.672058,9.920659,2.746049,8
-7.694743,9.692177,2.1591475,5
-8.523454,10.811511,2.3828592,6
-7.8944016,9.671081,3.0207343,5
-8.698621,10.63497,1.1418042,6
-7.3189726,9.682875,3.3243055,5
-8.615841,10.59458,0.77275413,8
-8.7059555,10.400529,0.9332776,5
-8.502137,9.954158,1.7904712,5
-7.459505,9.988418,2.3019092,10
-8.414386,10.788336,2.6923895,7
-8.116169,10.109419,1.3685449,7
-8.015315,10.418463,1.0317447,6
-8.492032,9.779645,3.3334472,5
-8.416016,10.393138,0.5655974,6
-8.665921,9.073364,0.33542606,2
-7.2617574,10.623245,0.9990559,7
-8.002707,9.921359,1.5445992,7
-6.4484706,10.306223,1.5603244,4
-7.494903,9.742317,3.015396,9
-7.556049,9.929297,2.3096259,9
-8.273477,10.445428,2.0897977,6
-7.5254254,9.872041,2.3047569,7
-8.285393,10.376013,1.1165742,8
-7.4686184,10.756766,3.5644803,5
-8.210555,10.111936,0.8253745,9
-7.7062593,9.500291,2.110577,5
-7.8754673,12.111402,1.0659666,2
-8.416016,10.393138,0.5655974,9
-8.16025,10.18983,1.4667889,8
-7.684797,10.1233835,1.3426895,8
-7.176812,10.268371,3.406262,5
-8.530843,9.011739,0.5276528,3
-7.4408803,9.7978,2.362897,7
-8.686654,10.121349,1.0502527,4
-6.803969,9.090387,2.9797437,5
-7.3984447,9.917269,2.4747992,9
-7.708454,10.067473,1.3139132,7
-7.9124017,9.430339,2.5145843,5
-7.3179803,9.605009,3.23817,5
-2.8882172,9.6760025,11.843929,6
-3.149361,9.737719,10.744415,7
-3.9060774,8.85407,10.098289,7
-2.697196,8.706869,10.784285,4
-3.3697436,8.707291,11.300325,5
-3.145287,9.739356,10.711456,10
-3.4155133,9.621689,10.513119,9
-3.704126,9.8651905,10.80678,6
-2.7319145,9.752055,11.435938,6
-2.752701,9.005686,10.540021,6
-4.491645,10.412504,11.444117,2
-3.5667527,8.936644,10.851344,5
-3.9642434,7.2504444,11.414969,8
-3.2358057,8.90531,11.220449,7
-3.9657276,7.2506466,11.415855,6
-3.0238595,9.45782,11.024727,7
-4.0554433,9.136222,11.356715,5
-3.2635896,10.744422,10.583193,3
-4.0181446,9.540762,11.742316,6
-3.2558095,8.991899,11.908477,5
-2.697196,8.706869,10.784285,5
-3.15412,10.18519,11.6506605,4
-3.5398877,9.30464,10.6401,8
-3.786447,9.306936,11.187802,8
-3.15412,10.18519,11.6506605,5
-3.2558095,8.991899,11.908477,5
-7.8754673,12.111402,1.0659666,3
-3.704126,9.8651905,10.80678,6
-3.15412,10.18519,11.6506605,5
-7.8751254,12.103634,1.0657723,3
-2.8040369,9.103203,10.386113,7
-3.75656,9.606676,11.099293,6
-3.7666364,9.139577,11.035185,7
-3.778582,9.576944,10.854482,5
-3.0238595,9.45782,11.024727,8
-3.2419899,10.021489,11.866719,7
-7.8751254,12.103634,1.0657723,3
-8.412239,3.4256332,13.67504,6
-8.119146,3.2616608,13.779704,6
-9.979097,2.1650877,14.300672,5
-10.412763,1.965466,14.715014,5
-10.301992,0.90750724,14.436418,6
-7.981311,1.8804955,14.660358,6
-10.217657,0.8901019,14.449705,5
-10.011251,1.5523431,15.613099,5
-9.979097,2.1650877,14.300672,5
-10.701359,2.08305,14.430221,6
-7.897781,1.7050941,14.505911,9
-10.133583,1.8638041,14.8493595,5
-8.154677,2.0184774,14.835793,5
-10.419882,1.0244428,14.052218,5
-10.643182,2.0500388,14.492579,6
-7.866391,1.6976993,14.465878,7
-9.891878,2.2406764,14.665455,5
-10.326345,1.8954422,14.808984,4
-8.155489,2.0475228,14.797194,5
-10.298448,1.0509639,13.9655075,5
-8.421906,3.4308875,13.671976,8
-7.895328,1.6897906,14.52586,6
-10.530184,2.1700487,14.033644,5
-9.9339,1.8155566,14.835196,5
-10.0237,1.0288401,14.015938,6
-10.020332,2.2061937,14.534908,5
-7.936051,1.6366159,14.671064,6
-9.991326,0.91772157,14.301076,6
-10.498759,1.0014651,14.170667,6
-8.163457,2.018946,14.86152,6
-9.991326,0.91772157,14.301076,6
-9.979097,2.1650877,14.300672,6
-10.120935,0.89867616,14.444804,7
-7.9100313,1.7056413,14.524057,7
-7.8663917,1.6976998,14.4658785,8
-8.163456,2.0189455,14.86152,6
-7.2514615,1.1974359,14.526414,4
-10.0237,1.0288401,14.015938,6
-9.979097,2.1650877,14.300672,5
-14.954374,3.386289,-3.0639904,6
-14.882709,4.2368727,-4.8846083,6
-14.704406,4.3888535,-4.446209,6
-16.880707,3.4603527,-5.0449357,9
-17.129995,3.2370408,-4.898547,9
-17.085947,3.742119,-4.8425374,6
-14.954374,3.386289,-3.0639904,5
-14.704406,4.3888535,-4.446209,7
-16.912224,3.4449651,-5.005103,10
-15.090188,4.9586606,-4.4737744,6
-15.317874,4.726381,-4.1430387,6
-15.486807,4.837764,-4.6054616,5
-15.431037,4.866866,-5.0323253,5
-15.250968,4.215486,-4.411208,5
-14.951941,3.3905892,-3.066594,5
-14.364971,4.315019,-4.755646,5
-15.451079,4.301603,-4.1306314,6
-15.459112,4.8287425,-4.5330467,6
-17.095781,3.785893,-4.847032,6
-17.11086,3.2536407,-4.9097314,8
-17.03509,3.3285415,-4.953757,6
-17.232893,3.589268,-4.7504444,6
-14.954374,3.386289,-3.0639904,6
-14.883403,4.2381597,-4.8857307,6
-14.576794,4.5621095,-4.951057,4
-15.196798,4.933542,-4.2999425,5
-17.254145,3.2597654,-5.678837,3
-16.996702,3.3349442,-5.004926,9
-14.954374,3.386289,-3.0639904,7
-15.039002,4.066745,-4.5450997,5
-14.362598,4.4210086,-4.5190845,5
-16.872372,3.9063985,-4.96138,6
-17.117008,3.252696,-4.9079037,7
-15.132775,4.8990297,-4.431646,6
-16.588732,3.20358,-4.6965594,7
-15.441022,4.2914753,-4.172944,5
-14.924353,4.136369,-4.7972536,5
-14.960441,3.3819683,-3.0562415,6
-0.7910419,-4.116113,16.619606,8
-0.9786674,-4.0794244,16.747107,6
-0.8819768,-4.1113024,16.814331,6
-0.5440925,-4.496185,17.038462,7
-1.1039412,-3.6484122,17.454931,6
-0.47358742,-3.7151997,17.80597,9
-1.1569167,-4.829623,17.060678,7
-1.4164381,-4.4412794,16.695055,6
-1.4827671,-4.3792834,16.584427,6
-0.3215392,-4.1369424,17.586813,8
-0.37121287,-3.9401922,17.568687,10
0.84449327,-3.9208877,15.290285,4
0.70184857,-4.0938563,15.178275,5
0.088663265,-4.9506774,16.095348,5
0.52129227,-4.2927356,15.023135,5
-0.2336038,-4.94232,16.914576,4
-1.0854322,-4.42458,17.628881,6
-1.0493038,-3.9080713,18.47061,3
0.104499795,-4.2411785,14.698203,3
0.39564407,-4.3411474,14.887841,5
-0.38143182,-3.9259248,17.597372,10
0.6227229,-4.101572,15.165822,4
0.84449327,-3.9208877,15.290285,5
-1.0995101,-3.649184,17.371136,6
-1.0854322,-4.42458,17.628881,7
-1.1190248,-3.494151,16.703348,6
-0.58729106,-4.2624836,17.858892,8
-14.883082,4.237597,-4.885213,6
-0.43917528,-3.9899416,18.203444,7
0.772507,-4.071134,15.1953335,4
0.79836166,-3.9315455,15.253834,5
-1.0011252,-3.6011994,17.288622,5
-1.0854322,-4.42458,17.628881,6
-0.40168673,-3.7186198,17.730124,9
-0.58418494,-4.1698823,17.964409,8
-0.4623195,-4.327121,17.683336,7
0.10450012,-4.241178,14.698202,4
0.9036846,-4.0168824,15.219308,4
0.8510137,-3.9203186,15.285393,5
-1.0766512,-3.5123227,17.524366,6
5.6931167,9.096619,11.902973,3
5.502768,8.7904625,11.830492,2
6.4301667,8.905023,10.540068,2
6.288214,8.896175,12.261993,0
5.7791348,8.452854,10.480994,6
5.768974,9.905687,10.719889,5
5.6902847,8.53543,11.844056,10
5.3925004,8.901021,9.629962,2
5.612091,8.72109,10.452482,3
5.7834196,8.498862,10.62883,6
5.7834196,8.498862,10.62883,6
4.5392323,9.03145,11.925468,3
5.5235295,8.195356,10.590578,5
5.995772,8.227787,10.69425,1
5.6089616,8.465107,11.827124,6
6.4366646,7.555278,10.071887,4
5.378623,8.346061,11.765272,6
5.8234835,7.7739797,11.933671,3
5.5549855,8.44618,11.892943,4
4.2492385,8.912751,11.162884,0
5.339196,7.7243075,11.089404,5
4.7641106,8.788791,11.89353,4
5.1617503,7.9696465,10.983775,5
4.7624216,7.7759156,12.397315,3
6.210413,8.043803,10.871039,3
6.179619,8.580786,10.7881565,6
5.917171,8.471367,10.689326,5
5.645834,8.433235,11.88708,5
5.8118505,9.860133,10.749156,2
5.803708,9.859029,10.7589245,4
4.986371,8.429764,11.633893,4
5.777356,8.474797,10.61908,6
5.943306,8.48345,9.93859,3
5.12534,8.204866,12.195634,3
6.0499997,8.013109,12.099692,4
7.0453777,8.397356,10.178239,3
4.5033917,7.877946,10.230447,3
4.8001423,8.01074,11.202015,3
4.0197434,-6.3993545,-6.6978464,4
4.0185056,-6.4002876,-6.700285,4
4.021103,-6.397931,-6.6963577,3
4.020545,-6.3992143,-6.697485,4
4.020551,-6.39842,-6.697008,4
4.0204415,-6.398403,-6.69704,10
3.2582955,-11.138257,-7.584504,10
3.003232,-10.250768,-7.2800064,10
2.9835806,-11.943282,-8.066075,10
2.936377,-11.935308,-8.649617,10
3.0079882,-10.385003,-7.108683,9
2.9965932,-10.323469,-7.3979583,9
2.7734878,-11.391046,-7.4614573,9
2.3453844,-11.925336,-8.687494,9
3.4875054,-11.64374,-8.220649,8
2.9983351,-10.256195,-7.354048,8
3.0079298,-12.401929,-8.028252,8
2.4179108,-12.041791,-8.780236,8
3.2206104,-10.995698,-7.4905477,7
2.9990642,-10.470151,-7.657409,7
3.0351067,-12.510473,-8.077727,7
2.388013,-12.504162,-9.08369,7
3.3461053,-11.228854,-7.7781744,6
2.9955678,-10.470114,-7.6458683,6
3.0563421,-12.5230255,-8.099914,6
2.3777816,-12.512472,-9.081632,6
3.34005,-11.197654,-7.7454205,5
3.0127368,-10.446324,-7.649757,5
3.0967295,-12.55559,-8.110107,5
2.386101,-12.550569,-9.083984,5
4.0718365,-12.105155,-8.809608,4
3.0969808,-10.705432,-8.1247015,4
3.070667,-12.444474,-8.009023,4
2.4097052,-12.575206,-9.099582,4
4.0939016,-12.110658,-8.823443,3
3.1099586,-10.697233,-8.148603,3
3.0885978,-12.479949,-8.014517,3
2.4125164,-12.602024,-9.124182,3
4.0288715,-11.953166,-8.673887,2
3.5459516,-11.429673,-9.153313,2
3.4047687,-13.205313,-8.561847,2
2.7392256,-12.72709,-9.23113,2
4.366963,-13.013651,-9.554001,1
4.4196725,-13.02654,-9.643695,1
4.2552423,-13.176315,-9.568562,1
4.278013,-13.153188,-9.622231,1
-11.395628,-8.742992,3.4569454,10
-11.5095,-8.781704,3.2623014,10
-11.520934,-8.797315,3.2572994,10
-11.664873,-8.732715,3.9854386,10
-11.351163,-8.689592,3.4868891,9
-11.4659,-8.864719,3.158723,9
-11.470237,-8.862734,3.129631,9
-11.650786,-8.727402,4.0120354,9
-10.724081,-8.660826,4.699145,8
-10.915463,-9.066002,3.7701395,8
-10.824686,-9.01624,3.7887917,8
-11.853878,-8.944837,3.9324727,8
-10.731704,-8.667648,4.7278333,7
-11.017447,-10.339061,3.9482858,7
-10.554845,-10.307362,3.9794562,7
-12.551303,-9.810311,4.173618,7
-10.734253,-8.66846,4.719762,6
-10.998809,-10.384382,3.7843108,6
-10.307078,-10.444646,3.6712685,6
-12.6018095,-9.806752,4.172925,6
-10.488799,-8.828473,4.9110765,5
-10.987741,-10.423803,3.7743847,5
-10.309034,-10.442651,3.6454287,5
-12.623081,-9.8159075,4.1821985,5
-10.484189,-8.830095,4.911181,4
-10.980958,-10.423403,3.7884924,4
-10.291265,-10.4378395,3.57992,4
-12.65131,-9.815299,4.184927,4
-10.489699,-8.830649,4.8974915,3
-10.968401,-10.486565,3.7819717,3
-10.298061,-10.503741,3.5780032,3
-12.665976,-9.79782,4.184486,3
-10.366098,-8.8094015,4.899706,2
-10.479883,-9.243659,3.6055198,2
-9.704839,-9.979709,2.9452987,2
-12.598098,-9.908505,4.29423,2
-10.184392,-8.724745,2.501569,1
-9.960884,-9.035974,2.2470672,1
-9.794532,-9.340026,2.3469844,1
-12.977214,-8.78575,4.076179,1
3.2856321,-2.373499,-12.80942,10
3.4251502,-2.1901326,-13.043443,10
3.4669669,-2.9179947,-11.592979,10
3.000767,-4.52328,-13.187862,10
3.2934163,-2.3726654,-12.818407,9
3.4479318,-2.202132,-13.000643,9
3.471385,-2.9205527,-11.587059,9
3.0047913,-4.5247955,-13.165404,9
2.8273296,-2.3695335,-12.981344,8
3.0723374,-2.5024643,-12.4574375,8
3.0624688,-3.2010758,-11.177502,8
3.01453,-4.5325494,-13.023181,8
2.7237256,-2.3942506,-12.898425,7
2.6711018,-1.9384352,-12.234511,7
3.0408797,-3.2527578,-11.093686,7
2.9616063,-4.5273037,-13.175218,7
2.7629902,-2.4926217,-12.762688,6
2.696173,-2.206572,-11.952719,6
3.0427248,-3.2528863,-11.092764,6
3.0078728,-4.5517654,-12.871063,6
2.7182436,-2.4652069,-12.751282,5
2.6533895,-2.2306645,-11.953324,5
3.0226524,-3.2753468,-11.082653,5
2.9980407,-4.6247745,-12.825273,5
2.273528,-2.639129,-12.697791,4
2.5278077,-2.122569,-12.069619,4
3.0014892,-3.2906363,-11.0678,4
2.9543493,-4.6278114,-12.908777,4
2.2340157,-2.6548111,-12.660136,3
2.5004377,-2.2313933,-11.988355,3
2.9902213,-3.305423,-11.043041,3
2.9454026,-4.6323824,-12.906224,3
2.3996634,-2.925667,-11.941484,2
2.4918747,-2.4135594,-11.807847,2
2.7121797,-3.1228373,-11.576803,2
3.0290406,-4.5643764,-12.310876,2
1.4023955,-2.7517383,-12.971609,1
1.3212302,-3.62175,-14.177036,1
1.7723062,-3.219362,-13.920079,1
2.301372,-4.4673767,-13.7813835,1
5.9024696,-9.788779,-2.5477118,10
6.286889,-9.479707,-2.6555197,10
5.7169356,-9.730771,-2.3631291,10
4.3933973,-7.244453,-3.2248495,10
5.7342606,-9.544251,-2.662134,9
6.3183904,-9.513969,-2.6179802,9
5.7198114,-9.751737,-2.3508413,9
4.4254746,-7.1627445,-3.2364845,9
4.314663,-7.807798,-3.023548,8
6.372849,-9.318143,-2.2122972,8
5.6191187,-9.3966,-1.9976453,8
4.8765645,-7.297185,-3.0830827,8
4.331367,-7.8128266,-3.010361,7
6.414618,-9.25536,-2.1622097,7
5.782841,-9.659853,-1.5070684,7
4.9305425,-7.150583,-3.09413,7
4.3728766,-7.813168,-2.9912996,6
6.308092,-8.988692,-2.0920289,6
5.8150663,-9.642535,-1.3416779,6
5.095447,-7.2270536,-3.0279129,6
4.35817,-7.8032527,-2.9971406,5
6.67908,-9.358998,-1.8338833,5
5.6826315,-9.448216,-1.41729,5
5.113816,-7.2099133,-3.0279553,5
5.141328,-8.695088,-2.508702,4
6.6962724,-9.353281,-1.7893145,4
5.686788,-9.384219,-1.3321304,4
5.1708283,-7.2169905,-3.020059,4
5.1582704,-8.710086,-2.4890974,3
6.745683,-9.164961,-1.8607107,3
5.537533,-9.155833,-1.4577464,3
4.955035,-7.0368233,-3.125063,3
4.6882734,-8.015689,-2.8378868,2
6.8484015,-9.228958,-1.8074347,2
5.471452,-9.047381,-1.4549363,2
5.113462,-7.156744,-3.0480344,2
7.4122767,-8.430169,-2.3843863,1
7.523145,-8.164959,-2.4382215,1
7.340951,-9.265467,-2.3559904,1
7.100693,-7.935119,-2.543635,1
-11.677729,-6.7052703,-1.6163962,10
-11.284914,-6.7347984,-1.5439204,10
-12.274494,-6.925756,-2.839154,10
-10.982213,-7.742557,-1.9041216,10
-11.475974,-6.70416,-1.5831207,9
-11.697828,-6.732636,-1.6224374,9
-12.30806,-6.8833437,-2.8531952,9
-10.946762,-7.7605815,-1.9026003,9
-12.281185,-6.786254,-1.6707112,8
-12.255133,-6.8189025,-1.6843685,8
-12.37089,-7.3135967,-2.9584763,8
-10.788627,-8.059976,-1.8847486,8
-12.839391,-6.868917,-1.635546,7
-12.606534,-6.912666,-1.6821401,7
-12.733585,-7.3370504,-2.957034,7
-10.799604,-8.092436,-1.8704798,7
-12.981187,-6.834377,-1.5417773,6
-12.680117,-6.9774885,-1.6753454,6
-12.758506,-7.3322124,-2.986908,6
-10.795099,-8.109794,-1.8600384,6
-12.988136,-6.85837,-1.5386457,5
-12.688902,-7.189991,-1.6978328,5
-12.766455,-7.3632526,-2.9860616,5
-10.799174,-8.113141,-1.8204422,5
-13.61822,-7.259762,-1.1961801,4
-13.088916,-7.452261,-1.4884957,4
-12.779291,-7.5223126,-2.9889944,4
-10.710456,-8.234877,-1.6740347,4
-13.834113,-7.32851,-1.0861331,3
