0,1,Final_Marks
-19.10523,5.074988,6
-18.685574,5.4985075,5
-18.699844,5.4838614,7
-19.384844,5.213078,6
-19.223495,4.978793,5
-18.837044,5.3699727,5
-19.41689,5.1512914,4
-19.270586,4.9820848,5
-19.135872,5.0819325,4
-19.229862,4.9727106,9
-18.78907,5.4022512,6
-19.411194,5.2068043,7
-19.42516,5.184677,5
-19.14424,5.081695,4
-18.826359,5.3797545,6
-19.433512,5.2561965,3
-18.619,5.564595,6
-18.655144,5.5287538,8
-18.726877,5.4581475,4
-18.922966,5.2680907,4
-18.830267,5.371668,7
-19.1629,5.052032,7
-19.266697,5.0368247,5
-18.748344,5.444915,6
-19.273424,4.9604816,8
-19.280825,4.9866104,6
-19.473618,5.22307,4
-19.32887,4.9028006,8
-19.375494,4.8478093,5
-18.646595,5.5362067,6
-19.302551,4.9170756,6
-18.73437,5.4475107,6
-18.6361,5.54769,6
-18.664246,5.5198193,7
-18.71375,5.4706616,8
-19.231497,4.9773474,6
-19.176672,4.922997,3
-19.211203,5.010078,5
-19.306948,4.9239683,6
-18.645323,5.539388,8
-10.98907,-8.636053,5
-11.047729,-8.441294,6
-11.005838,-8.623314,8
-11.005007,-8.560231,5
-10.965619,-9.216208,7
-10.966784,-8.831552,9
-10.998374,-9.127105,7
-10.964348,-9.067812,5
-11.012392,-9.3682,7
-11.024937,-8.525425,6
-11.052315,-9.410309,6
-10.945785,-8.72651,6
-11.0100765,-8.570548,6
-10.903315,-8.893514,5
-11.015891,-8.801467,5
-10.948444,-9.111497,5
-10.939312,-9.043382,5
-10.905553,-9.043256,8
-11.083651,-8.392329,5
-11.0385685,-8.529253,6
-10.923805,-9.003912,6
-10.946167,-9.109016,6
-10.864107,-9.009874,5
-10.856104,-8.973406,8
-10.892037,-9.034791,8
-11.027213,-9.365661,5
-11.021074,-8.545392,5
-10.9291115,-9.079861,4
-11.041848,-9.403001,5
-10.811983,-9.022139,8
-10.962579,-9.116224,6
-10.871765,-8.899037,6
-10.921268,-8.870233,7
-11.037304,-9.389356,5
-10.906666,-8.81018,6
-11.081618,-8.41859,6
-11.040044,-8.512293,5
-10.933036,-8.665807,5
-11.008172,-8.559426,8
-10.987133,-8.624019,6
-12.816442,-1.1876293,7
-12.951721,-0.7541296,6
-12.923092,-0.89103633,4
-12.853722,-1.1455735,6
-12.905109,-0.53547955,5
-12.943407,-0.84936374,6
-12.964971,-0.653002,5
-12.828791,-1.3192135,4
-12.833126,-1.2440885,8
-12.873326,-1.1243223,5
-12.808403,-1.1208773,6
-12.957496,-0.8684082,6
-12.827218,-1.1367269,6
-12.819523,-1.1224741,6
-12.933175,-0.47232008,7
-12.856343,-1.1374425,6
-13.002124,-0.7017081,5
-12.908382,-0.4848609,3
-12.90616,-0.5077478,6
-12.829143,-1.2941995,6
-12.9437895,-0.6838709,6
-12.963121,-0.6875963,6
-12.9408865,-0.52789533,5
-12.84984,-1.2980564,4
-12.968357,-0.715145,5
-12.822978,-1.2231934,6
-12.84694,-1.147578,5
-12.898709,-0.46925336,6
-12.885197,-0.49798566,5
-12.904129,-0.93421245,6
-12.8282,-1.300959,4
-12.892736,-0.97710115,8
-12.827122,-1.2628583,5
-12.939803,-0.8355513,5
-12.940701,-0.62612516,5
-12.96075,-0.79988855,6
-12.93522,-0.5468935,5
-12.824536,-1.1700618,5
-12.918976,-0.84959,5
-12.893257,-0.47314593,4
2.466699,-11.221568,8
2.4595563,-11.228157,4
2.0654085,-11.614298,6
2.4850454,-11.203193,5
2.3648922,-11.322422,8
2.2426875,-11.441149,7
2.3900735,-11.296434,6
2.0677013,-11.612127,5
2.1959345,-11.485907,5
2.4779398,-11.209973,5
2.4937935,-11.19442,6
1.9728053,-11.705637,7
2.338572,-11.347797,8
2.4476566,-11.240539,6
2.3634934,-11.324193,6
2.1800487,-11.501626,5
2.1043737,-11.575027,6
2.3470087,-11.340149,4
2.0884304,-11.590969,6
2.1305642,-11.549756,8
2.1834884,-11.499346,5
1.9683207,-11.710318,7
2.4438846,-11.243106,6
2.251019,-11.432294,6
2.4506717,-11.237474,5
2.4255338,-11.261506,6
2.0086112,-11.6707945,4
2.0254855,-11.65328,6
2.0633123,-11.615834,5
2.341299,-11.344254,5
2.075362,-11.604609,4
2.2878869,-11.398938,6
2.429971,-11.257812,7
2.4714684,-11.215629,6
2.5242858,-11.163904,5
2.2476115,-11.435685,3
2.5217695,-11.166612,6
2.0141366,-11.665213,4
2.0380845,-11.641144,5
-13.591014,12.297223,6
-13.288959,12.006902,6
-13.356479,12.07354,7
-13.856754,12.557003,5
-13.880695,12.580314,5
-13.265942,11.983955,6
-13.343719,12.060399,8
-13.242017,11.961909,5
-13.889165,12.588676,6
-13.889699,12.589332,6
-13.267757,11.986867,6
-13.354501,12.071307,5
-13.913438,12.613191,5
-13.592243,12.299052,5
-13.674959,12.379521,5
-13.302224,12.019832,6
-13.895936,12.595996,6
-13.316335,12.034508,6
-13.300402,12.018474,6
-13.225387,11.945323,4
-13.776984,12.478044,6
-13.838689,12.538567,6
